,G_Ld,Q_Ld,1071019,1071005,1071006
2019/7/10 13:00,2.328333333,69.58932,7,21.35,59.6
2019/7/10 13:15,2.395,74.388987,7,20.98,59.6
2019/7/10 13:30,2.35,71.023862,7,21.15,58.7
2019/7/10 13:45,2.325,71.922806,7,21.04,58.3
2019/7/10 14:00,2.266666667,70.687587,7,21.79,56.8
2019/7/10 14:15,2.511666667,81.482234,7,21.68,58.7
2019/7/10 14:30,2.428333333,64.649421,7,21.63,57.3
2019/7/10 14:45,2.453333333,74.044201,7,21.78,55.9
2019/7/10 15:00,2.268333333,72.543659,7,21.86,56.2
2019/7/10 15:15,2.313333333,71.465066,7,22.06,55.2
2019/7/10 15:30,2.38,73.026444,7,22.56,53.4
2019/7/10 15:45,2.236666667,71.71818,7,22.88,51.6
2019/7/10 16:00,2.136666667,66.454564,7,22.19,52.5
2019/7/10 16:15,2.248333333,69.833503,7,21.18,56.2
2019/7/10 16:30,2.368333333,74.849517,7,20.74,57.6
2019/7/10 16:45,2.433333333,76.700078,7,20.9,58.4
2019/7/10 17:00,2.271666667,71.128791,7,20.69,60.2
2019/7/10 17:15,2.47,74.133641,7,20.58,63.3
2019/7/10 17:30,2.33,74.223222,7,20.49,63
2019/7/10 17:45,2.22,69.139325,7,20.3,62.1
2019/7/10 18:00,2.335,71.059234,7,19.89,63.5
2019/7/10 18:15,2.36,72.906725,7,19.49,63.9
2019/7/10 18:30,2.215,71.579763,7,19.21,64.3
2019/7/10 18:45,2.276666667,69.093418,7,18.68,68.7
2019/7/10 19:00,2.326666667,71.389997,7,18.35,69
2019/7/10 19:15,2.248333333,71.715808,7,18.25,68.4
2019/7/10 19:30,2.233333333,69.087139,7,18.19,68.5
2019/7/10 19:45,2.156666667,68.791887,7,18.08,68.4
2019/7/10 20:00,2.195,68.452612,7,17.88,69.5
2019/7/10 20:15,2.273333333,71.276138,7,17.81,71.3
2019/7/10 20:30,2.26,72.655565,7,17.68,73.5
2019/7/10 20:45,2.343333333,71.410927,7,17.5,76
2019/7/10 21:00,2.418333333,71.671855,7,17.3,77.4
2019/7/10 21:15,2.341666667,72.438381,7,17.19,78.3
2019/7/10 21:30,2.286666667,70.641262,7,17.08,79.4
2019/7/10 21:45,2.368333333,70.289149,7,17.05,80.5
2019/7/10 22:00,2.418333333,72.279243,7,17.01,81.4
2019/7/10 22:15,2.471666667,73.666344,7,17.08,81.6
2019/7/10 22:30,2.435,73.898598,7,17.54,79.9
2019/7/10 22:45,2.346666667,69.547878,7,17.52,79.7
2019/7/10 23:00,2.376666667,70.337498,7,17.36,81.1
2019/7/10 23:15,2.386666667,72.132036,7,17.57,81
2019/7/10 23:30,2.431666667,72.474171,7,17.68,79.5
2019/7/10 23:45,2.513333333,73.961318,7,17.32,81.5
2019/7/11 0:00,2.431666667,74.611752,7,17.34,81.9
2019/7/11 0:15,2.373333333,70.338195,7,17.41,81.7
2019/7/11 0:30,2.44,71.905434,7,17.25,82.1
2019/7/11 0:45,2.408333333,72.988491,7,17.08,82.5
2019/7/11 1:00,2.478333333,74.176269,7,17.04,83.3
2019/7/11 1:15,2.468333333,72.430428,7,17.21,82
2019/7/11 1:30,2.366666667,71.527577,7,17.25,80.4
2019/7/11 1:45,2.35,68.8597,7,17.61,78.1
2019/7/11 2:00,2.35,71.515717,7,17.01,80.8
2019/7/11 2:15,2.31,70.105035,7,16.83,81.4
2019/7/11 2:30,2.388333333,70.482822,7,16.84,80.9
2019/7/11 2:45,2.278333333,69.430112,7,16.98,79.8
2019/7/11 3:00,2.243333333,67.89399,7,17.06,79.3
2019/7/11 3:15,2.261666667,68.354171,7,17.06,78.7
2019/7/11 3:30,2.27,69.651273,7,17.05,78.5
2019/7/11 3:45,2.3,70.28294,7,17.14,77.8
2019/7/11 4:00,2.33,70.32187,7,17.31,77.2
2019/7/11 4:15,2.193333333,68.492448,7,17.55,75.9
2019/7/11 4:30,2.11,64.12366,7,17.67,76.1
2019/7/11 4:45,2.326666667,69.636901,7,17.77,76
2019/7/11 5:00,2.28,71.198837,7,17.81,75.4
2019/7/11 5:15,2.33,70.419404,7,17.82,75.4
2019/7/11 5:30,2.323333333,69.731644,7,17.94,75.1
2019/7/11 5:45,2.281666667,71.537414,7,18.21,74.8
2019/7/11 6:00,2.298333333,69.654761,7,18.31,74.7
2019/7/11 6:15,2.32,69.437368,7,18.73,73.4
2019/7/11 6:30,2.426666667,72.731471,7,18.88,72.7
2019/7/11 6:45,2.48,74.849029,7,18.43,75.4
2019/7/11 7:00,2.37,74.009317,7,19.35,70
2019/7/11 7:15,2.203333333,67.144556,7,19.69,64.8
2019/7/11 7:30,2.19,68.113336,7,20.17,58.7
2019/7/11 7:45,2.096666667,67.404646,7,21,56.4
2019/7/11 8:00,2.271666667,71.699343,7,21.5,55.6
2019/7/11 8:15,2.325,72.896051,7,21.36,56.6
2019/7/11 8:30,2.398333333,75.396069,7,21.54,58.2
2019/7/11 8:45,2.358333333,75.027073,7,21.82,57.7
2019/7/11 9:00,2.36,72.116408,7,21.75,57.4
2019/7/11 9:15,2.343333333,72.686123,7,21.84,54.5
2019/7/11 9:30,2.295,70.130151,7,22.18,51.1
2019/7/11 9:45,2.601666667,79.392304,7,21.77,59.8
2019/7/11 10:00,2.575,79.979809,7,21.42,63.2
2019/7/11 10:15,2.595,74.952423,7,21.3,64.5
2019/7/11 10:30,2.65,76.097294,7,22.02,61
2019/7/11 10:45,2.665,78.312944,7,22.38,59.1
2019/7/11 11:00,2.75,82.767685,7,22.65,60.6
2019/7/11 11:15,2.585,81.156075,7,22.61,59.8
2019/7/11 11:30,2.716666667,78.125411,7,22.45,60.9
2019/7/11 11:45,2.691666667,80.110622,7,22.07,61.8
2019/7/11 12:00,2.745,81.812858,7,21.11,67.1
2019/7/11 12:15,2.651666667,79.919112,7,21.09,67.4
2019/7/11 12:30,2.826666667,79.987204,7,21.2,68.2
2019/7/11 12:45,2.771666667,82.60764,7,21.52,65.7
2019/7/11 13:00,2.653333333,79.52507,7,21.87,64.4
2019/7/11 13:15,2.716666667,77.329373,7,21.9,62.8
2019/7/11 13:30,2.721666667,79.978135,7,22.39,62.6
2019/7/11 13:45,2.735,80.14097,7,22.35,63.1
2019/7/11 14:00,2.905,82.568641,7,21.52,68.4
2019/7/11 14:15,2.716666667,82.333039,7,21.19,69.6
2019/7/11 14:30,2.531666667,73.758994,7,21.17,68.9
2019/7/11 14:45,2.893333333,78.845822,7,21.25,67.9
2019/7/11 15:00,2.926666667,82.57192,7,20.99,70.5
2019/7/11 15:15,2.728333333,82.115576,7,20.48,73
2019/7/11 15:30,2.78,80.412223,7,20.4,73.6
2019/7/11 15:45,2.876666667,81.763324,7,20,75.2
2019/7/11 16:00,2.751666667,81.666,7,20.06,75
2019/7/11 16:15,2.661666667,76.766566,7,20.12,74.8
2019/7/11 16:30,2.98,81.08282,7,19.95,75.8
2019/7/11 16:45,2.893333333,82.721499,7,19.64,77.4
2019/7/11 17:00,2.585,77.801624,7,19.48,78.4
2019/7/11 17:15,2.825,77.811461,7,19.27,79.5
2019/7/11 17:30,2.943333333,82.795731,7,19.27,79.2
2019/7/11 17:45,2.688333333,78.548476,7,19.19,79.8
2019/7/11 18:00,2.748333333,76.390035,7,19.23,79.9
2019/7/11 18:15,2.87,79.651627,7,19.27,80.2
2019/7/11 18:30,2.736666667,79.731579,7,19.34,80.4
2019/7/11 18:45,2.681666667,75.098305,7,19.41,80.6
2019/7/11 19:00,3.02,80.654174,7,19.35,81
2019/7/11 19:15,2.891666667,81.463397,7,19.33,81.5
2019/7/11 19:30,2.696666667,75.405488,7,19.26,82.3
2019/7/11 19:45,2.826666667,77.620719,7,19.31,82.9
2019/7/11 20:00,2.868333333,80.44585,7,19.46,83
2019/7/11 20:15,2.941666667,79.424117,7,19.51,82.8
2019/7/11 20:30,2.973333333,79.656789,7,19.51,83
2019/7/11 20:45,2.693333333,77.116166,7,19.5,82.4
2019/7/11 21:00,2.81,76.10441,7,19.4,82.9
2019/7/11 21:15,2.898333333,79.346049,7,19.37,83
2019/7/11 21:30,2.718333333,75.214815,7,19.33,82.6
2019/7/11 21:45,2.913333333,78.29327,7,19.36,82.3
2019/7/11 22:00,2.948333333,79.85095,7,19.41,82.2
2019/7/11 22:15,2.738333333,77.143724,7,19.48,81.5
2019/7/11 22:30,2.73,75.537626,7,19.43,81.7
2019/7/11 22:45,2.905,79.528558,7,19.34,83
2019/7/11 23:00,2.701666667,78.824961,7,19.29,83
2019/7/11 23:15,2.68,73.593229,7,19.29,82.4
2019/7/11 23:30,2.763333333,76.344268,7,19.29,82.3
2019/7/11 23:45,2.706666667,77.951134,7,19.24,83.8
2019/7/12 0:00,2.666666667,75.571253,7,19.22,85.6
2019/7/12 0:15,2.888333333,78.588662,7,19.23,87.4
2019/7/12 0:30,2.951666667,82.041693,7,19.46,87.7
2019/7/12 0:45,2.818333333,78.453663,7,19.49,88.6
2019/7/12 1:00,2.981666667,78.75673,7,19.51,89.2
2019/7/12 1:15,2.931666667,80.013157,7,19.44,89.3
2019/7/12 1:30,2.791666667,76.542754,7,19.31,88.8
2019/7/12 1:45,2.923333333,77.093562,7,19.28,88.4
2019/7/12 2:00,2.941666667,80.162947,7,19.28,88.8
2019/7/12 2:15,2.73,75.994737,7,19.14,90.2
2019/7/12 2:30,2.951666667,78.952774,7,18.96,91.6
2019/7/12 2:45,2.78,76.688357,7,18.61,92.2
2019/7/12 3:00,2.75,74.939865,7,18.39,92.6
2019/7/12 3:15,2.838333333,76.158898,7,18.32,93
2019/7/12 3:30,2.861666667,78.342246,7,18.33,93.5
2019/7/12 3:45,2.71,77.026167,7,18.27,93.6
2019/7/12 4:00,2.82,77.083516,7,18.33,93.8
2019/7/12 4:15,2.743333333,78.892286,7,18.31,93.7
2019/7/12 4:30,2.693333333,74.748565,7,18.2,93.3
2019/7/12 4:45,2.88,77.156352,7,18.24,93.6
2019/7/12 5:00,2.776666667,77.642486,7,18.2,93.6
2019/7/12 5:15,2.645,73.185722,7,18.21,93.5
2019/7/12 5:30,2.726666667,74.988841,7,18.26,94
2019/7/12 5:45,2.71,76.912727,7,18.21,93.8
2019/7/12 6:00,2.728333333,77.661463,7,18.22,93.7
2019/7/12 6:15,2.698333333,75.113235,7,18.24,93.8
2019/7/12 6:30,2.706666667,74.098898,7,18.11,93.5
2019/7/12 6:45,2.618333333,74.749542,7,18.06,93.1
2019/7/12 7:00,2.661666667,75.652392,7,18.14,92.7
2019/7/12 7:15,2.715,78.191131,7,18.4,91.9
2019/7/12 7:30,2.813333333,77.96118,7,18.55,90.6
2019/7/12 7:45,2.755,78.651173,7,18.6,89.3
2019/7/12 8:00,2.888333333,78.467756,7,18.73,89.1
2019/7/12 8:15,2.92,80.183667,7,18.81,89.6
2019/7/12 8:30,2.868333333,82.727151,7,18.88,89.8
2019/7/12 8:45,2.926666667,80.611755,7,19.02,90.1
2019/7/12 9:00,3.023333333,81.75565,7,18.98,89.7
2019/7/12 9:15,3.001666667,82.803196,7,19.1,90
2019/7/12 9:30,2.903333333,83.858138,7,19.09,90.5
2019/7/12 9:45,2.738333333,79.436257,7,19.08,90.9
2019/7/12 10:00,2.825,78.639243,7,19.18,91.2
2019/7/12 10:15,3.078333333,83.500654,7,19.24,91.5
2019/7/12 10:30,3.105,85.523747,7,19.36,91.7
2019/7/12 10:45,2.915,84.683199,7,19.46,91.2
2019/7/12 11:00,2.935,80.226992,7,19.51,91.1
2019/7/12 11:15,3.16,84.922219,7,19.56,90.9
2019/7/12 11:30,3.14,84.253296,7,19.66,90.3
2019/7/12 11:45,3.315,86.034858,7,19.73,90.9
2019/7/12 12:00,3.296666667,88.733014,7,19.88,91.8
2019/7/12 12:15,2.961666667,84.055299,7,19.91,92.1
2019/7/12 12:30,3.11,83.057775,7,19.9,92.3
2019/7/12 12:45,3.291666667,88.736223,7,20.1,92.2
2019/7/12 13:00,3.283333333,90.023418,7,20.28,91.8
2019/7/12 13:15,3.161666667,87.746304,7,20.18,91.2
2019/7/12 13:30,2.9,82.183738,7,19.98,90.8
2019/7/12 13:45,3.191666667,84.971614,7,19.95,91
2019/7/12 14:00,3.321666667,89.962093,7,20.04,90.3
2019/7/12 14:15,3.093333333,88.051115,7,20.18,89
2019/7/12 14:30,2.983333333,83.796046,7,20.14,88.2
2019/7/12 14:45,3.263333333,87.426005,7,20.19,87.6
2019/7/12 15:00,3.246666667,89.289892,7,20.33,87.4
2019/7/12 15:15,3.23,89.237148,7,20.34,87.1
2019/7/12 15:30,3.113333333,86.665549,7,20.34,87.6
2019/7/12 15:45,3.135,85.168984,7,20.35,87.5
2019/7/12 16:00,3.3,88.40832,7,20.25,87.8
2019/7/12 16:15,3.261666667,89.019755,7,20.2,88.1
2019/7/12 16:30,3.021666667,86.137624,7,20.2,88.3
2019/7/12 16:45,2.966666667,81.837695,7,20.14,88.5
2019/7/12 17:00,3.223333333,86.084532,7,20.07,88.8
2019/7/12 17:15,3.218333333,88.241229,7,20.05,88.6
2019/7/12 17:30,3.113333333,84.971335,7,20,89
2019/7/12 17:45,2.983333333,84.04581,7,19.96,89
2019/7/12 18:00,3.118333333,84.716198,7,19.99,88.6
2019/7/12 18:15,3.115,86.059974,7,19.84,90
2019/7/12 18:30,3.071666667,85.762838,7,19.76,90.4
2019/7/12 18:45,3.078333333,84.789244,7,19.59,90.9
2019/7/12 19:00,3.216666667,86.983685,7,19.45,92.1
2019/7/12 19:15,3.16,87.170938,7,19.29,93.3
2019/7/12 19:30,2.913333333,83.293307,7,19.16,94.3
2019/7/12 19:45,2.975,80.324107,7,19.1,94.5
2019/7/12 20:00,3.09,83.687768,7,19.18,94.7
2019/7/12 20:15,3.241666667,87.252635,7,19.24,94.3
2019/7/12 20:30,3.17,87.446796,7,19.26,94.5
2019/7/12 20:45,3.016666667,82.711872,7,19.29,94
2019/7/12 21:00,2.998333333,80.075529,7,19.31,94
2019/7/12 21:15,3.14,84.779058,7,19.32,94
2019/7/12 21:30,3.183333333,84.483247,7,19.33,94.3
2019/7/12 21:45,3.223333333,85.005102,7,19.26,94.3
2019/7/12 22:00,3.143333333,85.000637,7,19.28,94.6
2019/7/12 22:15,3.033333333,82.026065,7,19.23,94.6
2019/7/12 22:30,3.106666667,82.318527,7,19.2,95.2
2019/7/12 22:45,3.075,83.281517,7,19.13,95.3
2019/7/12 23:00,3.073333333,83.750976,7,19.15,95.5
2019/7/12 23:15,3.01,80.387107,7,19.19,95.5
2019/7/12 23:30,3.065,81.086169,7,19.55,95.1
2019/7/12 23:45,3.043333333,82.423875,7,19.69,93.6
2019/7/13 0:00,2.993333333,83.575723,7,19.64,93.3
2019/7/13 0:15,3.056666667,80.993658,7,19.79,93
2019/7/13 0:30,3.068333333,81.174354,7,19.73,92.7
2019/7/13 0:45,3.11,82.406852,7,19.72,92.8
2019/7/13 1:00,3.008333333,82.231528,7,19.68,92.7
2019/7/13 1:15,3.001666667,78.782404,7,19.69,92.6
2019/7/13 1:30,2.988333333,80.058645,7,19.75,92.1
2019/7/13 1:45,3.05,81.583047,7,19.76,92
2019/7/13 2:00,3.108333333,83.273493,7,19.7,92.1
2019/7/13 2:15,2.983333333,82.42234,7,19.69,92.4
2019/7/13 2:30,2.988333333,78.182271,7,19.64,92.6
2019/7/13 2:45,2.988333333,80.058645,7,19.59,92.9
2019/7/13 3:00,2.991666667,80.648871,7,19.59,92.9
2019/7/13 3:15,3.045,81.576768,7,19.47,92.9
2019/7/13 3:30,3.04,80.67929,7,19.48,92.7
2019/7/13 3:45,3.038333333,80.253504,7,19.58,92
2019/7/13 4:00,2.99,80.854264,7,19.68,91.2
2019/7/13 4:15,2.938333333,78.227131,7,19.62,90.8
2019/7/13 4:30,3.001666667,79.410653,7,19.57,90.7
2019/7/13 4:45,3.063333333,80.913845,7,19.68,90
2019/7/13 5:00,2.923333333,80.397572,7,19.27,90.8
2019/7/13 5:15,2.83,75.816832,7,19.37,92.3
2019/7/13 5:30,2.961666667,79.344235,7,20,89.9
2019/7/13 5:45,2.855,77.442674,7,20.78,86.9
2019/7/13 6:00,2.946666667,78.078946,7,21.72,82.8
2019/7/13 6:15,3.07,80.961426,7,23.02,77.4
2019/7/13 6:30,3.01,80.891101,7,23.1,77.2
2019/7/13 6:45,2.931666667,77.558766,7,23.57,74.1
2019/7/13 7:00,2.901666667,77.736811,7,24.01,72.3
2019/7/13 7:15,2.955,79.90781,7,24.62,69.7
2019/7/13 7:30,2.998333333,81.456141,7,24.91,68.1
2019/7/13 7:45,3.068333333,82.201877,7,23.18,76.5
2019/7/13 8:00,2.981666667,81.377793,7,22.88,78
2019/7/13 8:15,2.903333333,79.361397,7,23.21,76
2019/7/13 8:30,2.835,76.900169,7,22.85,76.9
2019/7/13 8:45,2.88,78.482477,7,22.67,77.9
2019/7/13 9:00,2.926666667,80.366735,7,22.93,77.2
2019/7/13 9:15,2.931666667,80.872194,7,23.28,75.9
2019/7/13 9:30,2.928333333,81.147982,7,23.35,75.1
2019/7/13 9:45,2.85,80.050971,7,23.49,74.5
2019/7/13 10:00,3.19,86.663177,7,24.08,72.5
2019/7/13 10:15,2.998333333,86.476551,7,23.95,72.4
2019/7/13 10:30,2.94,79.009913,7,23.54,73.3
2019/7/13 10:45,3.038333333,81.016611,7,24.07,71.2
2019/7/13 11:00,2.99,83.858138,7,24.91,68
2019/7/13 11:15,2.968333333,83.25047,7,24.9,67.8
2019/7/13 11:30,2.968333333,82.504944,7,25.05,67.3
2019/7/13 11:45,3.03,81.935927,7,24.62,68.4
2019/7/13 12:00,3.076666667,84.22818,7,25,67.1
2019/7/13 12:15,3.006666667,84.325575,7,25.5,64.9
2019/7/13 12:30,2.928333333,81.270562,7,25.38,65.8
2019/7/13 12:45,2.968333333,81.013891,7,25.83,64.7
2019/7/13 13:00,3.01,84.923056,7,26.13,63.2
2019/7/13 13:15,2.978333333,85.650374,7,26.05,63.5
2019/7/13 13:30,3.008333333,82.861172,7,26.58,62.3
2019/7/13 13:45,3.001666667,83.934044,7,27.02,60.9
2019/7/13 14:00,2.891666667,84.731617,7,27.32,60.5
2019/7/13 14:15,2.881666667,80.337293,7,27.24,60.5
2019/7/13 14:30,2.985,82.343434,7,27.13,60
2019/7/13 14:45,3.02,84.067438,7,27.66,58.5
2019/7/13 15:00,3.035,86.390668,7,27.41,61.7
2019/7/13 15:15,2.965,82.164064,7,27.49,60.2
2019/7/13 15:30,2.936666667,81.747696,7,27.3,60.5
2019/7/13 15:45,2.916666667,82.0456,7,26.22,64.7
2019/7/13 16:00,2.975,82.565711,7,26.47,63.1
2019/7/13 16:15,3.145,85.572305,7,26.99,61.1
2019/7/13 16:30,3.03,86.502016,7,26.64,62.8
2019/7/13 16:45,3.006666667,82.185971,7,26.13,63.6
2019/7/13 17:00,3.033333333,81.518164,7,25.8,65.2
2019/7/13 17:15,3.03,82.570106,7,25.76,65.1
2019/7/13 17:30,2.956666667,81.438072,7,25.19,67.7
2019/7/13 17:45,3.005,81.511466,7,24.75,70.2
2019/7/13 18:00,2.948333333,83.306632,7,24.49,72.9
2019/7/13 18:15,2.953333333,82.582524,7,24.19,73.3
2019/7/13 18:30,2.941666667,81.886881,7,24.06,73
2019/7/13 18:45,2.998333333,83.338795,7,23.78,72.9
2019/7/13 19:00,2.998333333,84.091856,7,23.67,73.5
2019/7/13 19:15,2.868333333,80.085645,7,23.41,75.1
2019/7/13 19:30,2.853333333,77.397466,7,23.43,74.5
2019/7/13 19:45,2.9,80.241434,7,23.34,74.4
2019/7/13 20:00,2.896666667,81.604256,7,23.36,73.7
2019/7/13 20:15,2.95,79.896089,7,23.37,72.9
2019/7/13 20:30,2.87,80.372456,7,23.29,71.7
2019/7/13 20:45,2.788333333,77.268397,7,23.4,70.1
2019/7/13 21:00,2.873333333,77.939971,7,23.27,73.9
2019/7/13 21:15,2.838333333,78.891589,7,23.22,74.8
2019/7/13 21:30,2.828333333,79.324002,7,23.33,73.8
2019/7/13 21:45,2.933333333,80.058645,7,23.2,72.6
2019/7/13 22:00,2.998333333,82.460223,7,23.15,73.1
2019/7/13 22:15,2.903333333,81.792068,7,23.17,73.8
2019/7/13 22:30,2.916666667,79.359583,7,23.1,75.6
2019/7/13 22:45,2.865,81.071936,7,22.63,78.7
2019/7/13 23:00,2.888333333,80.523152,7,22.01,83.1
2019/7/13 23:15,3.006666667,81.808393,7,21.41,86.4
2019/7/13 23:30,2.963333333,84.598781,7,21.3,86.9
2019/7/13 23:45,2.91,81.249004,7,21.33,86.2
2019/7/14 0:00,2.923333333,80.519943,7,21.44,85
